name,item,gender,ability,level,tera_type,nature,evs.ev_hp,evs.ev_attack,evs.ev_defense,evs.ev_special_attack,evs.ev_special_defense,evs.ev_speed,ivs.iv_hp,ivs.iv_attack,ivs.iv_defense,ivs.iv_special_attack,ivs.iv_special_defense,ivs.iv_speed,moves.move_1,moves.move_2,moves.move_3,moves.move_4
Sinistcha,Rocky Helmet,Genderless,Hospitality,50,Water,Calm,244,0,28,0,236,0,31,0,31,31,31,31,Leaf Storm,Trick Room,Life Dew,Rage Powder
Incineroar,Safety Goggles,Male,Intimidate,50,Ghost,Impish,244,4,236,0,12,12,31,31,31,31,31,31,Knock Off,Taunt,Parting Shot,Fake Out
Urshifu,Choice Band,Male,Unseen Fist,50,Water,Adamant,236,244,28,0,0,0,31,31,31,31,31,31,Wicked Blow,Close Combat,Sucker Punch,Poison Jab
Ting-Lu,Assault Vest,Genderless,Vessel of Ruin,50,Fairy,Brave,244,252,12,0,0,0,31,31,31,31,31,8,Stomping Tantrum,Payback,Tera Blast,Ruination
Calyrex-Ice,Leftovers,Genderless,As One,50,Fairy,Relaxed,252,0,100,0,156,0,31,31,31,31,31,16,Glacial Lance,Leech Seed,Trick Room,Protect
Miraidon,Choice Scarf,Genderless,Hadron Engine,50,Electric,Modest,140,0,4,252,4,108,31,31,31,31,31,31,Electro Drift,Volt Switch,Draco Meteor,Dazzling Gleam
Rillaboom,Assault Vest,Male,Grassy Surge,50,Fire,Adamant,252,116,4,0,84,52,31,31,31,31,31,31,Wood Hammer,Grassy Glide,U-turn,Fake Out
Incineroar,Rocky Helmet,Female,Intimidate,50,Ghost,Impish,252,0,164,0,92,0,31,31,31,31,31,31,Knock Off,Fake Out,Will-O-Wisp,Parting Shot
Mandibuzz,Electric Seed,Female,Overcoat,50,Dragon,Bold,252,0,204,4,4,4,31,0,31,31,31,31,Foul Play,Snarl,Taunt,Roost
Glimmora,Focus Sash,Male,Toxic Debris,50,Grass,Timid,4,0,0,252,0,252,31,31,31,31,31,31,Sludge Bomb,Mortal Spin,Power Gem,Spiky Shield
Miraidon,Choice Specs,Genderless,Hadron Engine,50,Electric,Timid,4,0,0,252,0,252,31,31,31,31,31,31,Electro Drift,Draco Meteor,Discharge,Volt Switch
Calyrex-Shadow,Life Orb,Genderless,As One (Spectrier),50,Normal,Timid,0,0,4,252,0,252,31,0,31,31,31,31,Astral Barrage,Psychic,Pollen Puff,Protect
Iron Bundle,Focus Sash,Genderless,Quark Drive,50,Ground,Timid,0,0,4,252,0,252,31,0,31,31,31,31,Freeze-Dry,Icy Wind,Helping Hand,Protect
Iron Hands,Iron Ball,Genderless,Quark Drive,50,Dark,Brave,124,236,0,0,148,0,31,31,31,31,31,0,Wild Charge,Low Kick,Fling,Fake Out
Farigiraf,Electric Seed,Male,Armor Tail,50,Ground,Bold,236,0,124,0,148,0,31,0,31,31,31,31,Psychic,Foul Play,Helping Hand,Trick Room
Regieleki,Choice Band,Genderless,Transistor,50,Normal,Adamant,0,252,4,0,0,252,31,31,31,31,31,31,Explosion,Wild Charge,Electroweb,Volt Switch
Lunala,Power Herb,Genderless,Shadow Shield,50,Grass,Modest,212,0,132,108,4,52,31,0,31,31,31,31,Moongeist Beam,Meteor Beam,Wide Guard,Trick Room
Chi-Yu,Choice Scarf,Genderless,Beads of Ruin,50,Ghost,Modest,132,0,0,140,0,236,31,0,31,31,31,31,Overheat,Heat Wave,Dark Pulse,Snarl
Koraidon,Life Orb,Genderless,Orichalcum Pulse,50,Fire,Jolly,4,252,0,0,0,252,31,31,31,31,31,31,Close Combat,Flare Blitz,Flame Charge,Protect
Brute Bonnet,Covert Cloak,Genderless,Protosynthesis,50,Water,Impish,252,0,188,0,0,68,31,31,31,31,31,31,Seed Bomb,Sucker Punch,Spore,Rage Powder
Flutter Mane,Focus Sash,Genderless,Protosynthesis,50,Normal,Timid,4,0,0,252,0,252,31,0,31,31,31,31,Moonblast,Shadow Ball,Icy Wind,Protect
Ursaluna,Flame Orb,Male,Guts,50,Ghost,Brave,204,156,0,0,148,0,31,31,31,31,31,0,Facade,Earthquake,Headlong Rush,Protect
Zacian-Crowned,Rusted Sword,Male,Intrepid Sword,50,Grass,Jolly,84,252,0,0,0,172,31,31,31,31,31,31,Behemoth Blade,Play Rough,Sacred Sword,Protect
Iron Hands,Assault Vest,Genderless,Quark Drive,50,Grass,Brave,140,244,0,0,124,0,31,31,31,31,31,0,Low Kick,Wild Charge,Fake Out,Drain Punch
Kyogre,Covert Cloak,Genderless,Drizzle,50,Grass,Modest,212,0,4,252,4,36,31,0,31,31,31,31,Water Spout,Origin Pulse,Hydro Pump,Ice Beam
Urshifu-Rapid-Strike,Choice Scarf,Female,Unseen Fist,50,Water,Adamant,4,252,0,0,0,252,31,31,31,31,31,31,Surging Strikes,Close Combat,Ice Spinner,Aqua Jet
Chien-Pao,Focus Sash,Genderless,Sword of Ruin,50,Ghost,Adamant,0,252,4,0,0,252,31,31,31,31,31,31,Icicle Crash,Crunch,Sucker Punch,Protect
Tornadus,Mental Herb,Male,Prankster,50,Normal,Bold,236,0,172,100,0,0,31,0,31,31,31,31,Bleakwind Storm,Hurricane,Rain Dance,Tailwind
Calyrex-Shadow,Choice Specs,Genderless,As One (Spectrier),50,Water,Timid,188,0,12,156,4,148,31,0,31,31,31,31,Astral Barrage,Expanding Force,Shadow Ball,Psychic
Indeedee,Focus Sash,Male,Psychic Surge,50,Water,Quiet,252,0,4,252,0,0,31,0,31,31,31,0,Expanding Force,Dazzling Gleam,After You,Trick Room
Urshifu-Rapid-Strike,Choice Band,Female,Unseen Fist,50,Water,Adamant,164,236,0,0,108,0,31,31,31,31,31,2,Surging Strikes,Close Combat,Aqua Jet,U-turn
Whimsicott,Life Orb,Male,Prankster,50,Stellar,Modest,28,0,4,252,36,188,31,0,31,31,31,31,Moonblast,Dazzling Gleam,Grass Knot,Tailwind
Tsareena,Iron Ball,Female,Sweet Veil,50,Dark,Brave,252,252,0,0,4,0,31,31,31,31,31,0,Power Whip,Triple Axel,Fling,Low Kick
Kyogre,Power Lens,Genderless,Drizzle,50,Water,Quiet,252,0,4,252,0,0,31,0,31,31,31,0,Water Spout,Origin Pulse,Thunder,Ice Beam
Calyrex-Shadow,Spell Tag,Genderless,As One (Spectrier),50,Dark,Timid,92,0,84,180,4,148,31,0,31,31,31,31,Astral Barrage,Psychic,Encore,Protect
Chi-Yu,Choice Scarf,Genderless,Beads of Ruin,50,Ground,Modest,124,0,4,124,4,252,31,0,31,31,31,31,Heat Wave,Overheat,Dark Pulse,Snarl
Chien-Pao,Focus Sash,Genderless,Sword of Ruin,50,Stellar,Adamant,0,252,4,0,0,252,31,31,31,31,31,31,Icicle Crash,Crunch,Sucker Punch,Protect
Zamazenta-Crowned,Rusted Shield,Male,Dauntless Shield,50,Fire,Impish,188,4,244,0,4,68,31,31,31,31,31,31,Body Press,Heavy Slam,Wide Guard,Protect
Rillaboom,Assault Vest,Male,Grassy Surge,50,Fire,Adamant,252,36,0,0,220,0,31,31,31,31,31,31,Wood Hammer,Grassy Glide,U-turn,Fake Out
Amoonguss,Rocky Helmet,Male,Regenerator,50,Water,Calm,252,0,180,0,76,0,31,0,31,31,31,26,Pollen Puff,Spore,Rage Powder,Protect
Calyrex-Shadow,Focus Sash,Genderless,As One (Spectrier),50,Normal,Timid,4,0,4,244,4,252,31,0,31,31,31,31,Astral Barrage,Psychic,Encore,Protect
Zamazenta-Crowned,Rusted Shield,Female,Dauntless Shield,50,Ghost,Impish,172,4,244,0,4,84,31,31,31,31,31,31,Body Press,Heavy Slam,Wide Guard,Protect
Chien-Pao,Life Orb,Genderless,Sword of Ruin,50,Stellar,Jolly,0,252,4,0,0,252,31,31,31,31,31,31,Icicle Crash,Sucker Punch,Crunch,Protect
Raging Bolt,Zap Plate,Genderless,Protosynthesis,50,Electric,Modest,196,0,28,252,4,28,31,20,31,31,31,31,Thunderbolt,Dragon Pulse,Thunderclap,Protect
Amoonguss,Rocky Helmet,Male,Regenerator,50,Water,Calm,252,0,180,0,76,0,31,0,31,31,31,26,Spore,Rage Powder,Sludge Bomb,Protect
Rillaboom,Assault Vest,Male,Grassy Surge,50,Water,Adamant,252,36,0,0,220,0,31,31,31,31,31,31,Wood Hammer,Grassy Glide,U-turn,Fake Out
Koraidon,Clear Amulet,Genderless,Orichalcum Pulse,50,Fire,Jolly,0,252,0,0,4,252,31,31,31,31,31,31,Flare Blitz,Close Combat,Flame Charge,Protect
Lunala,Power Herb,Genderless,Shadow Shield,50,Water,Modest,92,0,108,212,4,92,31,0,31,31,31,31,Moongeist Beam,Expanding Force,Meteor Beam,Wide Guard
Flutter Mane,Focus Sash,Genderless,Protosynthesis,50,Normal,Timid,0,0,0,252,4,252,31,0,31,31,31,31,Moonblast,Shadow Ball,Icy Wind,Protect
Indeedee-F,Rocky Helmet,Female,Psychic Surge,50,Water,Bold,252,0,252,0,4,0,31,0,31,31,31,26,Shadow Ball,Follow Me,Helping Hand,Trick Room
Ursaluna,Flame Orb,Male,Guts,50,Ghost,Brave,140,252,0,0,116,0,31,31,31,31,31,0,Facade,Headlong Rush,Earthquake,Protect
Brute Bonnet,Covert Cloak,Genderless,Protosynthesis,50,Water,Impish,252,4,132,0,116,4,31,31,31,31,31,31,Seed Bomb,Sucker Punch,Spore,Rage Powder
Miraidon,Covert Cloak,Genderless,Hadron Engine,50,Electric,Timid,4,0,4,244,4,252,31,31,31,31,31,31,Electro Drift,Volt Switch,Draco Meteor,Protect
Calyrex-Ice,Clear Amulet,Genderless,As One,50,Water,Adamant,252,132,4,0,92,28,31,31,31,31,31,31,Glacial Lance,High Horsepower,Trick Room,Protect
Iron Hands,Assault Vest,Genderless,Quark Drive,50,Bug,Brave,92,172,4,4,236,0,31,31,31,31,31,0,Heavy Slam,Low Kick,Volt Switch,Fake Out
Urshifu,Focus Sash,Male,Unseen Fist,50,Dark,Adamant,4,252,0,0,0,252,31,31,31,31,31,31,Wicked Blow,Sucker Punch,Close Combat,Protect
Flutter Mane,Booster Energy,Genderless,Protosynthesis,50,Normal,Timid,148,0,140,4,4,212,31,0,31,31,31,31,Moonblast,Shadow Ball,Icy Wind,Protect
Chi-Yu,Choice Scarf,Genderless,Beads of Ruin,50,Ghost,Modest,4,0,4,244,4,252,31,0,31,31,31,31,Heat Wave,Snarl,Dark Pulse,Flamethrower
Groudon,Choice Band,Genderless,Drought,50,Fire,Adamant,68,228,4,0,84,116,31,31,31,31,31,31,Precipice Blades,Heat Crash,High Horsepower,Fire Punch
Chi-Yu,Choice Scarf,Genderless,Beads of Ruin,50,Fire,Modest,0,0,4,252,0,252,31,0,31,31,31,31,Overheat,Heat Wave,Dark Pulse,Snarl
Sableye,Eject Button,Male,Prankster,50,Poison,Calm,252,0,4,0,252,0,31,31,31,31,31,31,Gravity,Foul Play,Skill Swap,Fake Out
Lunala,Mental Herb,Genderless,Shadow Shield,50,Fairy,Modest,108,0,12,180,4,204,31,0,31,31,31,31,Moongeist Beam,Moonblast,Hypnosis,Tailwind
Brute Bonnet,Rocky Helmet,Genderless,Protosynthesis,50,Water,Impish,252,44,164,0,44,4,31,31,31,31,31,31,Sucker Punch,Spore,Seed Bomb,Rage Powder
Indeedee-F,Psychic Seed,Female,Psychic Surge,50,Water,Bold,252,0,252,0,4,0,31,0,31,31,31,31,Follow Me,Trick Room,Helping Hand,Psychic
Smeargle,Focus Sash,Female,Moody,50,Dark,Jolly,4,0,252,0,0,252,31,31,31,31,31,31,Spore,Decorate,Follow Me,Fake Out
Sableye,Eject Pack,Male,Prankster,50,Grass,Impish,252,0,252,0,4,0,31,31,31,31,31,31,Skill Swap,Encore,Feint,Disable
Terapagos-Terastal,Covert Cloak,Female,Tera Shell,50,Stellar,Modest,212,0,4,116,4,172,31,15,31,31,31,31,Tera Starstorm,Earth Power,Rock Polish,Protect
Zamazenta,Choice Specs,Genderless,Dauntless Shield,50,Fairy,Timid,0,0,4,252,0,252,31,31,31,31,31,31,Moonblast,Dazzling Gleam,Snarl,Focus Blast
Chi-Yu,Choice Scarf,Genderless,Beads of Ruin,60,Psychic,Modest,84,0,4,180,4,236,31,31,31,31,31,31,Psychic,Heat Wave,Dark Pulse,Snarl
Ditto,Safety Goggles,Male,Imposter,50,Normal,Relaxed,252,0,252,0,4,0,31,31,31,31,31,14,Transform,Blank,Blank,Blank
Miraidon,Choice Scarf,Genderless,Hadron Engine,50,Ghost,Modest,100,0,44,212,4,148,31,31,31,31,31,31,Volt Switch,Electro Drift,Draco Meteor,Discharge
Whimsicott,Red Card,Female,Prankster,50,Electric,Timid,196,0,52,4,36,220,31,0,31,31,31,31,Trick Room,Tailwind,Moonblast,Encore
Calyrex-Ice,Assault Vest,Genderless,As One,50,Ground,Adamant,132,196,4,0,60,116,31,31,31,31,31,31,Glacial Lance,High Horsepower,Throat Chop,Close Combat
Ursaluna,Flame Orb,Male,Guts,50,Ghost,Brave,140,252,44,4,68,0,31,31,31,31,31,0,Headlong Rush,Facade,Protect,Brick Break
Armarouge,Covert Cloak,Female,Flash Fire,50,Grass,Modest,124,0,4,196,52,132,31,0,31,31,31,31,Armor Cannon,Psychic,Trick Room,Wide Guard
Raging Bolt,Life Orb,Genderless,Protosynthesis,50,Electric,Modest,188,0,4,252,60,4,31,20,31,31,31,31,Thunderclap,Rising Voltage,Draco Meteor,Protect
Terapagos-Terastal,Leftovers,Female,Tera Shell,50,Stellar,Modest,172,0,100,76,12,148,31,15,31,31,31,31,Tera Starstorm,Dark Pulse,Calm Mind,Protect
Zamazenta-Crowned,Rusted Shield,Male,Dauntless Shield,50,Dragon,Jolly,204,0,124,0,0,180,31,0,31,31,31,31,Body Press,Wide Guard,Imprison,Protect
Incineroar,Safety Goggles,Female,Intimidate,50,Water,Impish,244,4,188,0,68,4,31,31,31,31,31,31,Knock Off,Parting Shot,Will-O-Wisp,Fake Out
Rillaboom,Assault Vest,Female,Grassy Surge,50,Water,Adamant,252,116,28,0,60,52,31,31,31,31,31,31,Wood Hammer,Grassy Glide,U-turn,Fake Out
Smeargle,Focus Sash,Male,Moody,50,Ghost,Timid,252,0,4,0,0,252,31,0,31,31,31,31,Spore,Lunar Blessing,Follow Me,Topsy-Turvy
Tornadus,Ability Shield,Male,Prankster,50,Dark,Modest,228,0,52,36,4,188,31,0,31,31,31,31,Bleakwind Storm,Rain Dance,Tailwind,Protect
Groudon,Choice Scarf,Genderless,Drought,50,Ground,Jolly,4,252,0,0,0,252,31,31,31,31,31,31,Precipice Blades,High Horsepower,Heat Crash,Crunch
Ho-Oh,Clear Amulet,Genderless,Regenerator,50,Grass,Careful,156,164,12,0,44,132,31,31,31,31,31,31,Sacred Fire,Brave Bird,Tailwind,Protect
Flutter Mane,Choice Specs,Genderless,Protosynthesis,50,Fairy,Timid,4,0,0,252,0,252,31,0,31,31,31,31,Moonblast,Dazzling Gleam,Shadow Ball,Power Gem
Iron Hands,Assault Vest,Genderless,Quark Drive,50,Water,Adamant,124,76,4,0,252,52,31,31,31,31,31,31,Drain Punch,Low Kick,Wild Charge,Fake Out
Sableye,Red Card,Male,Prankster,50,Steel,Calm,252,0,0,0,252,4,31,0,31,31,31,31,Foul Play,Will-O-Wisp,Sunny Day,Gravity
Infernape,Focus Sash,Female,Blaze,50,Fire,Naive,0,4,0,252,0,252,31,31,31,31,31,31,Heat Wave,Aura Sphere,Fake Out,Endeavor
Miraidon,Assault Vest,Genderless,Hadron Engine,50,Electric,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Electro Drift,Volt Switch,Draco Meteor,Snarl
Lunala,Electric Seed,Genderless,Shadow Shield,50,Fairy,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Moongeist Beam,Moonblast,Trick Room,Wide Guard
Ursaluna,Flame Orb,Female,Guts,50,Ghost,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Earthquake,Headlong Rush,Facade,Protect
Urshifu-Rapid-Strike,Choice Band,Female,Unseen Fist,50,Ghost,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Close Combat,Surging Strikes,Aqua Jet,U-turn
Incineroar,Rocky Helmet,Female,Intimidate,50,Bug,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Flare Blitz,Will-O-Wisp,Parting Shot,Fake Out
Whimsicott,Covert Cloak,Female,Prankster,50,Water,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Moonblast,Tailwind,Encore,Light Screen
Calyrex-Shadow,Life Orb,Genderless,As One (Spectrier),50,Ghost,Timid,4,0,0,252,0,252,31,0,31,31,31,31,Astral Barrage,Psychic,Imprison,Protect
Zamazenta-Crowned,Rusted Shield,Male,Dauntless Shield,50,Dragon,Impish,68,4,156,0,28,252,31,31,31,31,31,31,Body Press,Heavy Slam,Wide Guard,Protect
Tornadus,Covert Cloak,Male,Prankster,50,Dark,Modest,252,0,44,36,4,172,31,0,31,31,31,31,Air Slash,Tailwind,Rain Dance,Taunt
Urshifu-Rapid-Strike,Mystic Water,Female,Unseen Fist,50,Water,Adamant,20,156,4,0,124,204,31,31,31,31,31,31,Surging Strikes,Aqua Jet,Close Combat,Detect
Chien-Pao,Focus Sash,Genderless,Sword of Ruin,50,Ghost,Jolly,0,252,4,0,0,252,31,31,31,31,31,31,Ice Spinner,Throat Chop,Sucker Punch,Protect
Ogerpon-Hearthflame,Hearthflame Mask,Female,Mold Breaker,50,Fire,Adamant,188,76,52,0,4,188,31,31,31,31,31,31,Ivy Cudgel,Wood Hammer,Follow Me,Spiky Shield
Koraidon,Assault Vest,Genderless,Orichalcum Pulse,50,Fire,Adamant,252,252,0,0,0,4,31,31,31,31,31,31,Flare Blitz,Close Combat,Flame Charge,U-turn
Flutter Mane,Focus Sash,Genderless,Protosynthesis,50,Stellar,Timid,0,0,0,252,4,252,31,0,31,31,31,31,Moonblast,Icy Wind,Protect,Perish Song
Amoonguss,Rocky Helmet,Male,Regenerator,50,Water,Bold,252,0,252,0,0,4,31,0,31,31,31,31,Spore,Pollen Puff,Protect,Rage Powder
Incineroar,Safety Goggles,Female,Intimidate,50,Water,Impish,252,4,156,0,68,28,31,31,31,31,31,31,Knock Off,Fake Out,Parting Shot,Protect
Calyrex-Ice,Clear Amulet,Genderless,As One,50,Fire,Adamant,124,196,0,0,0,188,31,31,31,31,31,31,Glacial Lance,Encore,Trick Room,Protect
Gothitelle,Sitrus Berry,Female,Shadow Tag,50,Fairy,Quiet,252,0,204,0,52,0,31,6,31,31,31,4,Fake Out,Trick Room,Protect,Heal Pulse
Calyrex-Shadow,Life Orb,Genderless,As One (Spectrier),50,Dark,Timid,108,0,36,100,12,252,31,0,31,31,31,31,Astral Barrage,Expanding Force,Substitute,Protect
Koraidon,Clear Amulet,Genderless,Orichalcum Pulse,50,Fire,Adamant,180,116,4,0,4,204,31,31,31,31,31,31,Protect,Flare Blitz,Collision Course,Flame Charge
Chi-Yu,Choice Scarf,Genderless,Beads of Ruin,50,Fire,Modest,4,0,0,252,0,252,31,0,31,31,31,31,Dark Pulse,Heat Wave,Overheat,Snarl
Indeedee-F,Psychic Seed,Female,Psychic Surge,50,Water,Bold,252,0,252,4,0,0,31,0,31,31,31,0,Psychic,Follow Me,Helping Hand,Trick Room
Brute Bonnet,Covert Cloak,Genderless,Protosynthesis,50,Water,Impish,252,4,132,0,116,4,31,31,31,31,31,31,Seed Bomb,Spore,Rage Powder,Sucker Punch
Whimsicott,Focus Sash,Male,Prankster,50,Ghost,Timid,4,0,0,252,0,252,31,0,31,31,31,31,Helping Hand,Encore,Moonblast,Tailwind
Iron Hands,Assault Vest,Genderless,Quark Drive,50,Bug,Brave,84,172,12,0,236,0,31,31,31,31,31,0,Drain Punch,Low Kick,Wild Charge,Fake Out
Ho-Oh,Leftovers,Genderless,Regenerator,50,Grass,Adamant,236,156,76,0,4,36,31,31,31,31,31,31,Sacred Fire,Brave Bird,Tailwind,Protect
Farigiraf,Electric Seed,Male,Armor Tail,50,Water,Bold,180,0,156,4,148,20,31,0,31,31,31,31,Psychic Noise,Foul Play,Trick Room,Helping Hand
Miraidon,Choice Specs,Genderless,Hadron Engine,50,Fairy,Modest,252,0,52,36,148,20,31,31,31,31,31,31,Electro Drift,Volt Switch,Draco Meteor,Dazzling Gleam
Grimmsnarl,Light Clay,Male,Prankster,50,Ghost,Careful,252,4,124,0,116,12,31,31,31,31,31,31,Spirit Break,Reflect,Light Screen,Parting Shot
Ursaluna,Flame Orb,Male,Guts,50,Ghost,Adamant,220,156,4,0,4,124,31,31,31,31,31,31,Headlong Rush,Facade,Earthquake,Protect
Koraidon,Life Orb,Genderless,Orichalcum Pulse,50,Fire,Jolly,4,252,0,0,0,252,31,31,31,31,31,31,Close Combat,Flare Blitz,Flame Charge,Protect
Lunala,Power Herb,Genderless,Shadow Shield,50,Water,Modest,220,0,4,180,36,68,31,0,31,31,31,31,Moongeist Beam,Meteor Beam,Wide Guard,Trick Room
Ursaluna,Flame Orb,Male,Guts,50,Water,Brave,252,252,0,0,4,0,31,31,31,31,31,0,Facade,Headlong Rush,Earthquake,Protect
Chi-Yu,Choice Scarf,Genderless,Beads of Ruin,50,Ghost,Modest,4,0,4,244,4,252,31,0,31,31,31,31,Overheat,Heat Wave,Dark Pulse,Snarl
Flutter Mane,Focus Sash,Genderless,Protosynthesis,50,Normal,Timid,4,0,0,252,0,252,31,0,31,31,31,31,Moonblast,Shadow Ball,Icy Wind,Protect
Brute Bonnet,Covert Cloak,Genderless,Protosynthesis,50,Water,Impish,252,4,164,0,76,12,31,31,31,31,31,31,Seed Bomb,Sucker Punch,Spore,Rage Powder
Koraidon,Life Orb,Genderless,Orichalcum Pulse,50,Fire,Jolly,4,252,0,0,0,252,31,31,31,31,31,31,Close Combat,Flare Blitz,Flame Charge,Protect
Terapagos-Terastal,Leftovers,Female,Teraform Zero,50,Stellar,Bold,172,0,164,44,4,124,31,31,31,31,31,31,Tera Starstorm,Earth Power,Calm Mind,Protect
Ogerpon-Cornerstone,Cornerstone Mask,Female,Sturdy,50,Rock,Adamant,28,76,148,0,4,252,31,31,31,31,31,31,Ivy Cudgel,Power Whip,Follow Me,Spiky Shield
Flutter Mane,Focus Sash,Genderless,Protosynthesis,50,Normal,Timid,4,0,0,252,0,252,31,0,31,31,31,31,Moonblast,Shadow Ball,Icy Wind,Protect
Rillaboom,Assault Vest,Male,Grassy Surge,50,Grass,Adamant,204,36,4,0,252,12,31,31,31,31,31,31,Wood Hammer,Grassy Glide,U-turn,Fake Out
Incineroar,Rocky Helmet,Male,Intimidate,50,Bug,Impish,244,0,244,0,20,0,31,31,31,31,31,29,Knock Off,Fake Out,Will-O-Wisp,Parting Shot
Muk-Alola,Leftovers,Female,Power of Alchemy,50,Water,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Toxic,Protect,Minimize,Knock Off
Smeargle,Focus Sash,Male,Moody,50,Ghost,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Follow Me,Spore,Fake Out,Decorate
Rillaboom,Assault Vest,Male,Grassy Surge,50,Fire,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Seed Bomb,Grassy Glide,Snarl,Fake Out
Zamazenta-Crowned,Rusted Shield,Female,Dauntless Shield,50,Dragon,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Crunch,Body Press,Wide Guard,Protect
Calyrex-Ice,Clear Amulet,Genderless,As One,50,Normal,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Trick Room,Glacial Lance,Protect,High Horsepower
Roaring Moon,Booster Energy,Genderless,Protosynthesis,50,Ghost,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Knock Off,Taunt,Tailwind,Protect
Giratina-Origin,Griseous Core,Genderless,Levitate,50,Fire,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Poltergeist,Breaking Swipe,Shadow Sneak,Protect
Miraidon,Assault Vest,Genderless,Hadron Engine,50,Electric,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Electro Drift,Snarl,Draco Meteor,Volt Switch
Chien-Pao,Focus Sash,Genderless,Sword of Ruin,50,Dark,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Crunch,Icicle Crash,Sucker Punch,Protect
Volcarona,Sitrus Berry,Male,Flame Body,50,Water,Blank,0,0,0,0,0,0,31,0,31,31,31,31,Fiery Dance,Rage Powder,Quiver Dance,Protect
Grimmsnarl,Light Clay,Male,Prankster,50,Ghost,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Spirit Break,Reflect,Thunder Wave,Light Screen
Iron Hands,Electric Seed,Genderless,Quark Drive,50,Grass,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Drain Punch,Wild Charge,Low Kick,Fake Out
Giratina-Origin,Griseous Core,Genderless,Levitate,50,Fire,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Poltergeist,Breaking Swipe,Shadow Sneak,Protect
Zamazenta-Crowned,Rusted Shield,Female,Dauntless Shield,50,Dragon,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Body Press,Behemoth Bash,Wide Guard,Protect
Chien-Pao,Focus Sash,Genderless,Sword of Ruin,50,Dark,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Crunch,Icicle Crash,Sucker Punch,Protect
Rillaboom,Assault Vest,Male,Grassy Surge,50,Fire,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Wood Hammer,U-turn,Grassy Glide,Fake Out
Raging Bolt,Life Orb,Genderless,Protosynthesis,50,Electric,Blank,0,0,0,0,0,0,31,20,31,31,31,31,Thunderbolt,Dragon Pulse,Thunderclap,Protect
Urshifu-Rapid-Strike,Splash Plate,Female,Unseen Fist,50,Water,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Surging Strikes,Close Combat,Aqua Jet,Detect
Koraidon,Life Orb,Genderless,Orichalcum Pulse,50,Fire,Adamant,4,252,0,0,0,252,31,31,31,31,31,31,Flame Charge,Flare Blitz,Protect,Close Combat
Lunala,Power Herb,Genderless,Shadow Shield,50,Fairy,Modest,92,0,52,180,4,180,31,0,31,31,31,31,Meteor Beam,Moongeist Beam,Expanding Force,Wide Guard
Indeedee-F,Psychic Seed,Female,Psychic Surge,50,Fairy,Bold,252,0,252,0,4,0,31,0,31,31,31,31,Alluring Voice,Follow Me,Helping Hand,Trick Room
Chi-Yu,Choice Scarf,Genderless,Beads of Ruin,50,Fire,Timid,52,0,4,196,4,252,31,0,31,31,31,31,Heat Wave,Overheat,Snarl,Dark Pulse
Regieleki,Focus Sash,Genderless,Transistor,50,Electric,Timid,4,0,0,252,0,252,31,0,31,31,31,31,Electroweb,Thunderbolt,Protect,Volt Switch
Brute Bonnet,Covert Cloak,Genderless,Protosynthesis,50,Water,Impish,252,4,140,0,108,4,31,31,31,31,31,31,Sucker Punch,Seed Bomb,Spore,Rage Powder
Koraidon,Life Orb,Genderless,Orichalcum Pulse,50,Fire,Jolly,4,252,0,0,0,252,31,31,31,31,31,31,Close Combat,Flare Blitz,Flame Charge,Protect
Lunala,Power Herb,Genderless,Shadow Shield,50,Grass,Modest,92,0,28,180,204,4,31,0,31,31,31,31,Moongeist Beam,Meteor Beam,Trick Room,Wide Guard
Incineroar,Safety Goggles,Male,Intimidate,50,Bug,Impish,252,4,188,0,60,4,31,31,31,31,31,31,Flare Blitz,Fake Out,Knock Off,Parting Shot
Roaring Moon,Booster Energy,Genderless,Protosynthesis,50,Flying,Jolly,28,220,4,0,4,252,31,31,31,31,31,31,Knock Off,Acrobatics,Tailwind,Protect
Raging Bolt,Assault Vest,Genderless,Protosynthesis,50,Fairy,Modest,188,0,132,100,52,36,31,20,31,31,31,31,Thunderclap,Thunderbolt,Volt Switch,Draco Meteor
