name,item,ability,nature,evs.ev_hp,evs.ev_attack,evs.ev_defense,evs.ev_special_attack,evs.ev_special_defense,evs.ev_speed,ivs.iv_hp,ivs.iv_attack,ivs.iv_defense,ivs.iv_special_attack,ivs.iv_special_defense,ivs.iv_speed,moves.move_1,moves.move_2,moves.move_3,moves.move_4
Brute Bonnet,3,2,2,252,4,132,4,116,4,31,0,31,20,31,0,Spore,Rage Powder,Seed Bomb,Sucker Punch
Ditto,2,3,2,252,4,252,236,12,252,0,20,31,20,31,0,Transform,Sandsear Storm,Sludge Bomb,Psychic
Lunala,0,4,3,204,116,196,100,4,4,0,15,31,16,31,0,Moongeist Beam,Dazzling Gleam,Calm Mind,Protect
Rillaboom,3,1,5,132,44,4,244,76,252,31,0,0,24,31,0,Drum Beating,Grassy Glide,U-turn,Fake Out
Miraidon,2,1,5,108,204,4,140,4,252,0,0,18,11,0,0,Volt Switch,Electro Drift,Draco Meteor,Dazzling Gleam
Urshifu,3,3,1,4,252,188,252,4,252,19,0,31,12,31,0,Wicked Blow,Detect,Close Combat,Sucker Punch
Whimsicott,3,3,5,156,4,132,4,244,108,31,0,31,20,31,0,Moonblast,Encore,Tailwind,Light Screen
Volcarona,3,4,5,252,4,76,44,4,132,0,20,31,20,31,0,Will-O-Wisp,Rage Powder,Fiery Dance,Struggle Bug
Kyogre,2,1,3,100,116,132,116,4,156,0,15,31,16,31,0,Water Spout,Origin Pulse,Ice Beam,Protect
Calyrex-Shadow,3,2,5,4,44,4,252,76,252,31,0,0,24,31,0,Astral Barrage,Encore,Disable,Protect
Incineroar,3,2,2,252,4,188,140,60,4,0,0,18,11,0,0,Knock Off,Will-O-Wisp,Parting Shot,Fake Out
Rillaboom,3,1,1,252,116,20,252,76,44,19,0,31,12,31,0,Wood Hammer,Grassy Glide,U-turn,Fake Out
Urshifu-Rapid-Strike,2,3,1,4,236,4,4,12,252,31,0,31,20,31,0,Surging Strikes,Close Combat,Aqua Jet,U-turn
Roaring Moon,2,2,5,148,84,76,44,4,196,0,20,31,20,31,0,Knock Off,Acrobatics,Tailwind,Protect
Zamazenta-Crowned,2,2,2,12,116,244,116,4,252,0,15,31,16,31,0,Body Press,Heavy Slam,Wide Guard,Protect
Calyrex-Shadow,2,2,5,108,44,36,100,12,252,31,0,0,24,31,0,Astral Barrage,Psychic,Encore,Protect
Urshifu-Rapid-Strike,2,3,1,140,196,20,140,44,108,0,0,18,11,0,0,Surging Strikes,Close Combat,Aqua Jet,Detect
Rillaboom,3,1,1,252,116,20,252,76,44,19,0,31,12,31,0,Wood Hammer,Grassy Glide,U-turn,Fake Out
Tornadus,3,3,3,252,236,4,36,4,212,31,0,31,20,31,0,Bleakwind Storm,Tailwind,Rain Dance,Protect
Chien-Pao,3,2,5,148,252,4,44,4,252,0,20,31,20,31,0,Icicle Crash,Sacred Sword,Sucker Punch,Protect
Zamazenta-Crowned,2,2,2,12,116,244,116,4,252,0,15,31,16,31,0,Body Press,Behemoth Bash,Wide Guard,Protect
Calyrex-Shadow,3,2,5,108,44,36,252,4,252,31,0,0,24,31,0,Astral Barrage,Psychic,Encore,Protect
Tornadus,3,3,3,252,196,4,36,4,212,0,0,18,11,0,0,Bleakwind Storm,Tailwind,Rain Dance,Protect
Urshifu-Rapid-Strike,2,3,1,140,196,20,252,44,108,19,0,31,12,31,0,Surging Strikes,Aqua Jet,Taunt,Detect
Rillaboom,3,1,1,252,116,20,36,76,44,31,0,31,20,31,0,Wood Hammer,Grassy Glide,Knock Off,Fake Out
Chien-Pao,2,2,5,148,252,4,44,4,252,0,20,31,20,31,0,Icicle Crash,Crunch,Ice Shard,Protect
Calyrex-Shadow,2,2,5,108,116,36,100,12,252,0,15,31,16,31,0,Protect,Astral Barrage,Psychic,Disable
Zamazenta-Crowned,2,2,2,12,44,244,252,4,252,31,0,0,24,31,0,Protect,Body Press,Behemoth Bash,Wide Guard
Chien-Pao,3,2,5,252,252,4,36,4,252,0,0,18,11,0,0,Protect,Icicle Crash,Sucker Punch,Throat Chop
Urshifu-Rapid-Strike,2,3,1,4,236,4,252,12,252,19,0,31,12,31,0,Surging Strikes,Close Combat,U-turn,Aqua Jet
Rillaboom,3,1,1,252,116,20,36,76,44,31,0,31,20,31,0,Fake Out,Wood Hammer,U-turn,Grassy Glide
Raging Bolt,2,2,3,188,252,36,180,4,100,0,20,31,20,31,0,Protect,Thunderbolt,Draco Meteor,Thunderclap
Miraidon,3,1,3,140,116,4,164,4,196,0,15,31,16,31,0,Electro Drift,Draco Meteor,Volt Switch,Snarl
Calyrex-Ice,3,2,1,252,116,4,252,84,52,31,0,0,24,31,0,Glacial Lance,High Horsepower,Trick Room,Protect
Iron Valiant,2,2,5,252,4,68,36,116,68,0,0,18,11,0,0,Spirit Break,Coaching,Disable,Protect
Volcarona,3,4,2,252,236,220,4,4,28,19,0,31,12,31,0,Fiery Dance,Rage Powder,Morning Sun,Tailwind
Urshifu-Rapid-Strike,2,3,1,4,196,12,36,44,252,31,0,31,20,31,0,Surging Strikes,Close Combat,Aqua Jet,U-turn
Farigiraf,2,0,2,236,252,108,4,148,12,0,0,31,20,31,0,Psychic,Foul Play,Helping Hand,Trick Room
Ho-Oh,3,8,3,140,116,4,164,4,196,0,15,31,16,31,0,Brave Bird,Protect,Sacred Fire,Tailwind
Koraidon,2,1,1,252,116,4,252,84,52,31,0,0,24,31,0,Flare Blitz,Scale Shot,Collision Course,Protect
Incineroar,3,2,5,252,4,68,36,116,68,0,0,18,11,0,0,Will-O-Wisp,Knock Off,Fake Out,Parting Shot
Flutter Mane,3,2,2,252,236,220,4,4,28,19,0,31,12,31,0,Icy Wind,Shadow Ball,Protect,Moonblast
Raging Bolt,3,2,1,4,196,12,36,44,252,31,20,31,20,31,0,Thunderclap,Draco Meteor,Electroweb,Snarl
Iron Treads,2,2,2,236,252,108,4,148,12,0,0,31,20,31,0,Iron Head,Knock Off,Protect,High Horsepower
Braixen,3,2,4,244,116,252,164,4,196,0,0,31,16,31,0,Foul Play,Will-O-Wisp,Trick Room,Protect
Miraidon,3,1,3,252,116,148,36,4,68,31,0,0,24,31,0,Electro Drift,Draco Meteor,Volt Switch,Protect
Calyrex-Ice,0,2,1,252,4,4,36,140,108,0,0,18,11,0,0,Glacial Lance,Body Press,Iron Defense,Protect
Amoonguss,3,8,4,252,236,156,4,100,28,19,0,31,12,31,0,Pollen Puff,Clear Smog,Rage Powder,Protect
Landorus-Therian,3,2,1,244,36,4,36,124,100,31,20,31,20,31,0,Stomping Tantrum,Rock Slide,Crunch,U-turn
Grimmsnarl,2,3,4,244,252,180,4,84,12,0,0,31,20,31,0,Spirit Break,Reflect,Light Screen,Parting Shot
Calyrex-Shadow,2,2,5,28,116,252,228,4,252,0,0,31,16,31,0,Astral Barrage,Psychic,Nasty Plot,Protect
Zamazenta-Crowned,2,2,2,252,116,76,36,92,84,31,0,0,24,31,0,Body Press,Heavy Slam,Wide Guard,Protect
Tornadus,3,3,5,244,4,84,4,4,172,0,0,18,11,0,0,Bleakwind Storm,Tailwind,Rain Dance,Taunt
Urshifu-Rapid-Strike,2,3,1,4,236,4,4,12,252,19,0,31,12,31,0,Surging Strikes,Close Combat,Aqua Jet,U-turn
Rillaboom,3,1,1,252,116,4,36,140,100,31,20,31,20,31,0,Drum Beating,Fake Out,Grassy Glide,U-turn
Chien-Pao,3,2,5,4,252,180,4,84,252,0,0,31,20,31,0,Icicle Crash,Crunch,Ice Shard,Protect
Calyrex-Shadow,3,2,5,28,116,252,228,4,252,0,0,31,16,31,0,Astral Barrage,Psychic,Disable,Protect
Zamazenta-Crowned,2,2,2,252,116,76,36,92,84,31,0,0,24,31,0,Body Press,Behemoth Bash,Wide Guard,Protect
Chien-Pao,3,2,5,244,4,84,4,4,172,0,0,18,11,0,0,Ice Spinner,Crunch,Ice Shard,Protect
Whimsicott,3,3,1,4,236,4,4,12,252,19,0,31,12,31,0,Moonblast,Tailwind,Encore,Light Screen
Raging Bolt,3,2,1,252,116,4,36,140,100,31,20,31,20,31,0,Volt Switch,Draco Meteor,Thunderclap,Electroweb
Incineroar,1,2,5,4,252,180,4,84,252,0,0,31,20,31,0,Knock Off,Will-O-Wisp,Parting Shot,Fake Out
Calyrex-Shadow,3,2,5,28,116,252,228,4,252,0,0,31,16,31,0,Astral Barrage,Expanding Force,Encore,Protect
Miraidon,2,1,2,252,116,76,36,92,84,31,0,0,24,31,0,Electro Drift,Draco Meteor,Volt Switch,Dazzling Gleam
Iron Hands,3,2,5,244,4,84,4,4,172,0,0,18,11,0,0,Heavy Slam,Drain Punch,Low Kick,Fake Out
Chi-Yu,2,2,1,4,236,4,4,12,252,19,0,31,12,31,0,Heat Wave,Dark Pulse,Overheat,Snarl
Farigiraf,2,0,1,252,116,4,36,140,100,31,0,31,20,31,0,Psychic,Foul Play,Helping Hand,Trick Room
Whimsicott,3,3,5,4,252,180,4,84,252,0,0,31,20,31,0,Moonblast,Encore,Tailwind,Light Screen
Groudon,2,1,5,28,116,252,228,4,252,0,0,31,16,31,0,Precipice Blades,High Horsepower,Heat Crash,Rock Slide
Indeedee-F,3,1,2,252,116,76,36,92,84,31,0,0,24,31,0,Alluring Voice,Imprison,Follow Me,Trick Room
Lunala,2,4,5,244,4,84,4,4,172,0,0,18,11,0,0,Protect,Moongeist Beam,Expanding Force,Meteor Beam
Weezing-Galar,1,5,1,4,236,4,4,12,252,19,0,31,12,31,0,Protect,Sludge Bomb,Dazzling Gleam,Will-O-Wisp
Ogerpon-Wellspring,2,0,1,252,116,4,36,140,100,31,0,31,20,31,0,Spiky Shield,Ivy Cudgel,Bullet Seed,Encore
Tornadus,3,3,5,4,252,180,4,84,252,0,0,31,20,31,0,Protect,Bleakwind Storm,Icy Wind,Tailwind
Miraidon,3,1,5,252,116,116,4,4,132,0,0,31,16,31,0,Snarl,Electro Drift,Dragon Tail,Volt Switch
Glimmora,2,4,4,252,116,76,36,252,4,31,0,0,24,31,0,Mortal Spin,Rock Tomb,Spiky Shield,Sludge Bomb
Calyrex-Ice,3,2,1,204,116,84,4,4,188,0,0,18,11,0,0,Glacial Lance,Agility,Protect,High Horsepower
Urshifu,3,3,1,4,252,4,4,12,252,19,0,31,12,31,0,Wicked Blow,Sucker Punch,Close Combat,Detect
Sinistcha,3,8,2,252,116,252,36,140,4,31,0,31,20,31,0,Matcha Gotcha,Trick Room,Rage Powder,Life Dew
Incineroar,3,2,2,244,252,188,4,76,252,0,0,31,20,31,0,Fake Out,Knock Off,Parting Shot,Taunt
Vaporeon,3,0,2,244,116,236,4,28,132,0,10,31,16,31,0,Alluring Voice,Flip Turn,Helping Hand,Yawn
Koraidon,3,1,1,28,252,76,36,252,228,31,0,0,24,31,0,Flare Blitz,Collision Course,Flame Charge,Protect
Lunala,2,4,3,252,116,4,252,4,188,0,0,18,11,0,10,Moongeist Beam,Expanding Force,Meteor Beam,Wide Guard
Ogerpon-Hearthflame,2,3,5,100,252,4,4,12,156,19,0,31,12,31,0,Ivy Cudgel,Wood Hammer,Follow Me,Spiky Shield
Indeedee-F,3,1,2,252,116,252,36,4,4,31,0,31,20,31,10,Dazzling Gleam,Follow Me,Heal Pulse,Trick Room
Raging Bolt,3,2,3,244,252,20,132,52,60,0,20,31,20,31,0,Thunderbolt,Draco Meteor,Snarl,Volt Switch
Calyrex-Ice,3,2,1,236,116,4,4,132,20,0,10,31,16,31,0,Glacial Lance,High Horsepower,Trick Room,Protect
Lunala,0,4,3,220,252,164,108,4,12,31,0,0,24,31,0,Moongeist Beam,Moonblast,Calm Mind,Protect
Urshifu-Rapid-Strike,2,3,1,4,236,4,252,12,252,0,0,18,11,0,10,Surging Strikes,Close Combat,U-turn,Coaching
Pelipper,3,1,3,220,252,4,196,44,44,19,0,31,12,31,0,Weather Ball,Hurricane,Wide Guard,Protect
Rillaboom,3,1,1,204,36,4,36,252,12,31,0,31,20,31,10,Wood Hammer,Grassy Glide,U-turn,Fake Out
Ogerpon-Hearthflame,2,3,5,252,252,148,132,52,108,0,20,31,20,31,0,Ivy Cudgel,Wood Hammer,Follow Me,Spiky Shield
Tornadus,3,3,5,196,116,244,4,20,44,0,0,31,16,31,0,Protect,Tailwind,Bleakwind Storm,Rain Dance
Zacian-Crowned,2,2,1,188,156,4,108,4,156,31,0,0,24,31,0,Protect,Behemoth Blade,Play Rough,Substitute
Kyogre,3,1,3,252,236,36,76,4,140,0,0,18,11,0,10,Water Spout,Origin Pulse,Hydro Pump,Ice Beam
Urshifu-Rapid-Strike,2,3,1,4,236,4,196,12,252,19,0,31,12,31,0,Surging Strikes,Close Combat,Coaching,U-turn
Amoonguss,3,8,4,228,36,204,36,76,12,31,0,31,20,31,21,Protect,Rage Powder,Spore,Pollen Puff
Chien-Pao,3,2,5,252,252,148,132,4,252,0,20,31,20,31,0,Protect,Ice Spinner,Throat Chop,Sucker Punch
Lunala,2,4,5,36,116,4,244,20,204,0,0,31,16,31,0,Protect,Expanding Force,Moongeist Beam,Meteor Beam
Koraidon,2,1,1,28,196,4,108,28,252,31,0,0,24,31,0,Protect,Flare Blitz,Flame Charge,Close Combat
Flutter Mane,3,2,5,4,236,36,252,4,252,0,0,18,11,0,10,Protect,Moonblast,Shadow Ball,Icy Wind
Indeedee-F,3,1,2,252,236,252,196,4,252,19,0,31,12,31,27,Follow Me,Helping Hand,Shadow Ball,Trick Room
Ogerpon-Cornerstone,2,4,5,228,252,204,36,4,252,31,0,31,20,31,21,Protect,Ivy Cudgel,Power Whip,Follow Me
Chi-Yu,2,2,5,4,252,4,244,4,252,0,0,4,20,4,0,Heat Wave,Snarl,Dark Pulse,Overheat
Miraidon,2,1,3,44,116,12,196,44,212,0,0,31,16,31,0,Electro Drift,Draco Meteor,Volt Switch,Dazzling Gleam
Calyrex-Ice,3,2,1,212,116,180,108,28,252,31,0,0,24,31,0,Glacial Lance,High Horsepower,Trick Room,Protect
Grimmsnarl,2,3,4,252,236,204,252,52,252,0,0,18,11,0,10,Spirit Break,Reflect,Light Screen,Thunder Wave
Iron Hands,3,2,1,116,156,252,196,220,252,19,0,31,12,31,27,Drain Punch,Fake Out,Heavy Slam,Low Kick
Farigiraf,2,0,2,252,252,164,36,92,252,31,0,31,20,31,21,Psychic,Foul Play,Trick Room,Helping Hand
Ditto,3,3,4,252,252,4,244,252,252,0,0,4,20,4,2,Transform,Snarl,Dark Pulse,Overheat
Zacian-Crowned,2,2,1,244,92,4,196,4,164,0,0,31,16,31,0,Behemoth Blade,Play Rough,Substitute,Protect
Kyogre,2,1,3,244,116,4,156,4,100,31,0,0,24,31,0,Water Spout,Origin Pulse,Ice Beam,Protect
Tornadus,3,3,2,252,236,172,4,76,4,0,0,18,11,0,10,Bleakwind Storm,Tailwind,Rain Dance,Taunt
Amoonguss,3,8,2,252,156,156,196,100,252,19,0,31,12,31,27,Pollen Puff,Spore,Rage Powder,Protect
Incineroar,3,2,2,236,4,76,36,108,84,31,0,31,20,31,21,Knock Off,Fake Out,Will-O-Wisp,Parting Shot
Urshifu-Rapid-Strike,2,3,1,4,252,4,244,252,252,0,0,4,20,4,2,Surging Strikes,Close Combat,U-turn,Coaching
Lunala,0,4,1,244,92,4,196,4,164,0,0,31,16,31,0,Moonblast,Moongeist Beam,Wide Guard,Trick Room
Koraidon,3,1,3,244,116,4,156,4,100,31,0,0,24,31,0,Flare Blitz,Collision Course,Flame Charge,Protect
Flutter Mane,3,2,2,252,236,172,4,76,4,0,0,18,11,0,10,Moonblast,Shadow Ball,Icy Wind,Protect
Chi-Yu,2,2,2,252,156,156,196,100,252,19,0,31,12,31,27,Heat Wave,Overheat,Snarl,Dark Pulse
Ursaluna,2,2,2,236,4,76,36,108,84,31,0,31,20,31,21,Headlong Rush,Earthquake,Facade,Protect
Brute Bonnet,3,2,1,4,252,4,244,252,252,0,0,4,20,4,2,Sucker Punch,Seed Bomb,Rage Powder,Spore
Miraidon,2,1,1,244,92,4,196,4,164,0,0,31,16,31,0,Electro Drift,Dazzling Gleam,Volt Switch,Draco Meteor
Calyrex-Shadow,3,2,3,244,116,4,156,4,100,31,0,0,24,31,0,Astral Barrage,Psychic,Encore,Protect
Whimsicott,3,3,2,252,236,172,4,76,4,0,0,18,11,0,10,Moonblast,Tailwind,Light Screen,Encore
Iron Hands,3,2,2,252,156,156,196,100,252,19,0,31,12,31,27,Drain Punch,Heavy Slam,Low Kick,Fake Out
Chi-Yu,2,2,2,236,4,76,36,108,84,31,0,31,20,31,21,Overheat,Dark Pulse,Heat Wave,Snarl
Farigiraf,2,0,1,4,252,4,244,252,252,0,0,4,20,4,2,Psychic,Helping Hand,Foul Play,Trick Room
Miraidon,2,1,3,244,92,4,252,4,252,0,0,31,16,31,0,Electro Drift,Draco Meteor,Volt Switch,Snarl
Calyrex-Ice,3,2,1,252,116,4,156,84,52,31,0,0,24,31,0,Glacial Lance,High Horsepower,Trick Room,Protect
Iron Valiant,2,2,5,252,4,68,4,44,140,0,0,18,11,0,10,Spirit Break,Encore,Disable,Protect
Volcarona,3,4,2,252,156,220,4,4,28,19,0,31,12,31,27,Fiery Dance,Rage Powder,Will-O-Wisp,Tailwind
Urshifu-Rapid-Strike,3,3,1,236,252,76,36,4,252,31,0,31,20,31,21,Surging Strikes,Close Combat,Aqua Jet,Detect
Farigiraf,2,0,2,236,252,108,4,148,12,0,0,4,20,4,2,Psychic,Foul Play,Helping Hand,Trick Room
Miraidon,2,1,5,4,92,4,252,4,252,0,0,31,16,31,0,Electro Drift,Draco Meteor,Volt Switch,Dazzling Gleam
Whimsicott,3,3,5,156,116,4,4,116,228,31,0,0,24,31,0,Tailwind,Encore,Light Screen,Moonblast
Farigiraf,2,0,2,252,4,76,4,132,44,0,0,18,11,0,10,Psychic,Foul Play,Helping Hand,Trick Room
Iron Hands,3,2,1,84,252,220,4,172,28,19,0,31,12,31,0,Low Kick,Drain Punch,Wild Charge,Fake Out
Calyrex-Shadow,3,2,5,4,252,76,252,4,252,31,0,31,20,31,21,Astral Barrage,Expanding Force,Pollen Puff,Protect
Chi-Yu,2,2,3,20,252,108,252,148,236,0,0,4,20,4,2,Snarl,Overheat,Dark Pulse,Heat Wave
Koraidon,3,1,1,60,252,4,252,4,188,0,0,31,16,31,0,Flare Blitz,Collision Course,U-turn,Protect
Ho-Oh,3,8,1,252,156,84,4,4,12,31,0,0,24,31,0,Sacred Fire,Life Dew,Tailwind,Protect
Flutter Mane,2,2,5,100,4,68,188,4,148,0,0,18,11,0,10,Moonblast,Dazzling Gleam,Shadow Ball,Icy Wind
Raging Bolt,3,2,3,196,252,36,60,84,132,19,20,31,12,31,0,Thunderclap,Draco Meteor,Volt Switch,Snarl
Chien-Pao,3,2,1,4,252,76,252,4,252,31,0,31,20,31,21,Ice Spinner,Throat Chop,Sucker Punch,Protect
Amoonguss,3,8,2,236,252,236,252,36,236,0,0,4,20,4,27,Spore,Rage Powder,Pollen Puff,Clear Smog
Lunala,2,4,3,100,252,164,180,60,4,0,0,31,16,31,0,Moongeist Beam,Expanding Force,Meteor Beam,Tailwind
Ursaluna,2,2,5,12,236,4,4,4,252,31,0,0,24,31,0,Headlong Rush,Facade,Earthquake,Protect
Miraidon,2,1,3,124,4,68,196,4,188,0,0,18,11,0,10,Draco Meteor,Electro Drift,Dazzling Gleam,Discharge
Archaludon,3,2,2,220,252,20,164,52,52,19,0,31,12,31,0,Draco Meteor,Body Press,Foul Play,Flash Cannon
Bastiodon,0,4,1,252,252,100,252,156,252,31,8,31,20,31,18,Iron Defense,Metal Burst,Body Press,Wide Guard
Gastrodon-East,1,0,2,252,252,252,252,4,236,0,0,4,20,4,27,Protect,Earth Power,Clear Smog,Yawn
Zamazenta-Crowned,2,2,2,252,252,76,180,92,84,0,0,31,16,31,0,Body Press,Heavy Slam,Wide Guard,Protect
Calyrex-Shadow,2,2,5,28,236,4,228,4,252,31,0,0,24,31,0,Astral Barrage,Psychic,Nasty Plot,Protect
Incineroar,3,2,2,252,4,132,196,124,188,0,0,18,11,0,10,Flare Blitz,Knock Off,Fake Out,Parting Shot
Rillaboom,3,1,1,252,148,20,164,108,52,19,0,31,12,31,20,Drum Beating,Fake Out,Grassy Glide,U-turn
Urshifu-Rapid-Strike,2,3,5,252,236,100,252,20,252,31,8,31,20,31,18,Surging Strikes,Close Combat,U-turn,Coaching
Ogerpon-Cornerstone,2,4,5,68,172,12,252,4,252,0,0,4,20,4,27,Ivy Cudgel,Power Whip,Follow Me,Spiky Shield
Koraidon,2,1,5,4,252,76,180,92,252,0,0,31,16,31,0,Close Combat,Dragon Claw,Flare Blitz,Protect
Calyrex-Shadow,3,2,5,28,236,4,252,4,252,31,0,0,24,31,0,Expanding Force,Protect,Shadow Ball,Astral Barrage
Walking Wake,3,2,5,4,4,132,244,4,252,0,0,18,11,0,10,Hydro Steam,Draco Meteor,Protect,Flamethrower
Ditto,2,3,4,252,148,20,164,100,52,19,0,31,12,31,20,Transform,Fake Out,Grassy Glide,U-turn
Amoonguss,3,8,2,252,236,156,252,100,252,31,0,31,20,31,0,Pollen Puff,Rage Powder,Spore,Clear Smog
Indeedee-F,3,1,2,252,172,252,252,4,252,0,0,4,20,4,6,Helping Hand,Psychic,Follow Me,Trick Room
Koraidon,2,1,5,4,252,76,180,92,252,0,0,31,16,31,0,Close Combat,Flare Blitz,Flame Charge,Protect
Terapagos-Terastal,0,3,2,172,236,164,44,4,124,31,0,0,24,31,0,Tera Starstorm,Earth Power,Calm Mind,Protect
Incineroar,3,2,2,244,4,244,244,20,252,0,0,18,11,0,29,Flare Blitz,Knock Off,Fake Out,Parting Shot
Rillaboom,3,1,1,204,36,4,164,252,12,19,0,31,12,31,20,Wood Hammer,Grassy Glide,U-turn,Fake Out
Ogerpon-Cornerstone,2,4,1,28,76,148,252,4,252,31,0,31,20,31,0,Ivy Cudgel,Power Whip,Follow Me,Spiky Shield
Flutter Mane,3,2,5,4,172,252,252,4,252,0,0,4,20,4,6,Moonblast,Shadow Ball,Icy Wind,Protect
Miraidon,2,1,3,28,252,4,252,4,220,0,0,31,16,31,0,Electro Drift,Draco Meteor,Dazzling Gleam,Protect
Solgaleo,3,0,1,252,100,4,44,148,4,31,0,0,24,31,0,Sunsteel Strike,Psychic Fangs,Wide Guard,Trick Room
Whimsicott,3,3,5,252,4,4,4,212,36,0,0,18,11,0,29,Moonblast,Tailwind,Encore,Light Screen
Ogerpon-Hearthflame,2,3,1,252,36,52,164,12,156,19,0,31,12,31,20,Ivy Cudgel,Wood Hammer,Follow Me,Spiky Shield
Iron Hands,3,2,1,76,180,12,252,236,252,31,0,31,20,31,0,Drain Punch,Wild Charge,Ice Punch,Fake Out
Urshifu-Rapid-Strike,3,3,1,4,252,252,252,4,252,0,0,4,20,4,6,Surging Strikes,Aqua Jet,Close Combat,Detect
Calyrex-Shadow,3,2,5,28,252,4,252,4,252,0,0,31,16,31,0,Astral Barrage,Disable,Gravity,Protect
Groudon,3,1,1,92,156,4,44,4,252,31,0,0,24,31,0,Precipice Blades,Heat Crash,Swords Dance,Protect
Jumpluff,3,2,5,252,4,52,4,212,204,0,0,18,11,0,29,Tailwind,Sleep Powder,Encore,Helping Hand
Incineroar,3,2,2,244,4,188,164,4,68,19,0,31,12,31,20,Flare Blitz,Parting Shot,Taunt,Fake Out
Raging Bolt,2,2,3,68,180,4,252,4,180,31,20,31,20,31,0,Thunderbolt,Draco Meteor,Thunderclap,Protect
Urshifu,2,3,1,4,236,4,252,12,252,0,0,4,20,4,6,Wicked Blow,Close Combat,Sucker Punch,Poison Jab
Miraidon,3,1,3,132,252,4,116,4,252,0,0,31,16,31,0,Electro Drift,Draco Meteor,Dazzling Gleam,Volt Switch
Koraidon,2,1,5,4,252,4,44,4,252,31,0,0,24,31,0,Flare Blitz,Close Combat,Flame Charge,Protect
Chi-Yu,2,2,3,4,4,52,252,212,252,0,0,18,11,0,29,Heat Wave,Dark Pulse,Overheat,Dark Pulse
Ogerpon-Cornerstone,2,4,5,4,252,188,164,4,252,19,0,31,12,31,20,Power Whip,Ivy Cudgel,Follow Me,Spiky Shield
Flutter Mane,3,2,5,4,180,4,252,4,252,31,0,31,20,31,0,Moonblast,Icy Wind,Taunt,Protect
Umbreon,0,0,4,244,236,164,252,76,20,0,0,4,20,4,6,Foul Play,Taunt,Helping Hand,Moonlight
Kyogre,2,1,5,4,252,4,252,4,252,0,0,31,16,31,0,Water Spout,Ice Beam,Origin Pulse,Thunder
Calyrex-Ice,2,2,1,244,132,4,44,92,36,31,0,0,24,31,0,Glacial Lance,High Horsepower,Trick Room,Protect
Urshifu-Rapid-Strike,3,3,5,4,252,52,252,212,252,0,0,18,11,0,29,Surging Strikes,Close Combat,Aqua Jet,Detect
Raging Bolt,3,2,3,148,252,148,124,4,84,19,20,31,12,31,20,Thunderbolt,Draco Meteor,Snarl,Thunderclap
Indeedee-F,3,1,2,252,180,252,252,4,252,31,0,31,20,31,0,Psychic,Follow Me,Helping Hand,Trick Room
Landorus,2,2,5,4,236,164,252,76,252,0,0,4,20,4,6,Earth Power,Sludge Bomb,Sandsear Storm,Protect
Terapagos-Terastal,0,4,2,172,252,140,124,12,60,0,15,31,16,31,0,Tera Starstorm,Earth Power,Calm Mind,Protect
Lunala,2,4,3,220,132,4,212,4,68,31,0,0,24,31,0,Moongeist Beam,Meteor Beam,Moonblast,Trick Room
Incineroar,3,2,2,244,4,188,252,4,68,0,0,18,11,0,29,Knock Off,Will-O-Wisp,Parting Shot,Fake Out
Rillaboom,3,1,5,140,92,4,124,20,252,19,20,31,12,31,20,Drum Beating,U-turn,Grassy Glide,Fake Out
Ogerpon-Wellspring,2,0,1,236,12,4,252,196,60,31,0,31,20,31,0,Ivy Cudgel,Taunt,Follow Me,Spiky Shield
Ursaluna,2,2,1,140,252,108,252,4,252,0,0,4,20,4,0,Facade,Headlong Rush,Throat Chop,Protect
Kyogre,2,1,5,4,252,140,252,12,252,0,0,31,16,31,0,Water Spout,Thunder,Origin Pulse,Ice Beam
Zamazenta-Crowned,2,2,5,4,132,252,212,4,252,31,0,0,24,31,0,Body Press,Wide Guard,Imprison,Protect
Chien-Pao,3,2,1,244,252,4,252,4,252,0,0,18,11,0,29,Icicle Crash,Sucker Punch,Crunch,Protect
Urshifu-Rapid-Strike,2,3,1,108,76,4,124,68,252,19,20,31,12,31,20,Surging Strikes,Taunt,Aqua Jet,Detect
Rillaboom,3,1,1,252,116,4,252,76,60,31,0,31,20,31,0,Wood Hammer,U-turn,Grassy Glide,Fake Out
Flutter Mane,2,2,5,92,252,204,252,4,212,0,0,4,20,4,0,Moonblast,Icy Wind,Shadow Ball,Protect
Koraidon,3,1,1,188,68,4,252,44,204,0,0,31,16,31,0,Flare Blitz,Collision Course,Flame Charge,Protect
Zacian-Crowned,2,2,5,76,252,4,212,4,172,31,0,0,24,31,0,Behemoth Blade,Play Rough,Swords Dance,Protect
Flutter Mane,3,2,5,4,252,4,252,4,252,0,0,18,11,0,29,Moonblast,Icy Wind,Shadow Ball,Protect
Ogerpon-Cornerstone,2,4,5,4,252,4,124,68,252,19,20,31,12,31,20,Ivy Cudgel,Power Whip,Follow Me,Spiky Shield
Volcarona,1,4,5,252,116,92,4,28,132,31,0,31,20,31,0,Heat Wave,Tailwind,Rage Powder,Will-O-Wisp
Lilligant-Hisui,3,2,5,4,252,204,252,4,252,0,0,4,20,4,0,Close Combat,Sleep Powder,Coaching,Protect
Ho-Oh,3,8,1,156,84,252,252,4,12,0,0,31,16,31,0,Brave Bird,Sacred Fire,Protect,Recover
Miraidon,2,1,3,44,252,12,252,4,196,31,0,0,24,31,0,Dazzling Gleam,Draco Meteor,Volt Switch,Electro Drift
