name,item,gender,ability,level,tera_type,nature,evs.ev_hp,evs.ev_attack,evs.ev_defense,evs.ev_special_attack,evs.ev_special_defense,evs.ev_speed,ivs.iv_hp,ivs.iv_attack,ivs.iv_defense,ivs.iv_special_attack,ivs.iv_special_defense,ivs.iv_speed,moves.move_1,moves.move_2,moves.move_3,moves.move_4
Rillaboom,Assault Vest,Female,Grassy Surge,50,Fire,Brave,92,156,100,252,156,252,0,0,4,20,4,0,Wood Hammer,Fake Out,U-turn,Grassy Glide
Calyrex-Shadow,Focus Sash,Genderless,As One (Spectrier),50,Ghost,Modest,44,84,4,196,12,252,0,0,31,16,31,0,Astral Barrage,Will-O-Wisp,Disable,Protect
Terapagos-Terastal,Leftovers,Male,Tera Shell,50,Stellar,Modest,228,252,4,252,4,20,31,0,0,24,31,0,Tera Starstorm,Calm Mind,Substitute,Protect
Rillaboom,Assault Vest,Male,Grassy Surge,50,Grass,Timid,252,156,100,4,84,68,0,0,18,11,0,29,Wood Hammer,Grassy Glide,U-turn,Fake Out
Incineroar,Rocky Helmet,Female,Intimidate,50,Ghost,Modest,172,252,4,252,68,252,19,0,31,12,31,20,Knock Off,Fake Out,Parting Shot,Will-O-Wisp
Urshifu-Rapid-Strike,Choice Scarf,Male,Unseen Fist,50,Water,Adamant,4,252,132,4,124,252,31,0,31,20,31,0,Surging Strikes,Close Combat,Aqua Jet,U-turn
Ogerpon-Cornerstone,Cornerstone Mask,Female,Sturdy,50,Rock,Brave,92,156,100,252,156,252,0,0,4,20,4,0,Ivy Cudgel,Power Whip,Follow Me,Spiky Shield
Calyrex-Shadow,Focus Sash,Genderless,As One (Spectrier),50,Ghost,Modest,44,84,4,196,12,252,0,0,31,16,31,0,Astral Barrage,Psychic,Will-O-Wisp,Protect
Terapagos-Terastal,Leftovers,Male,Tera Shell,50,Stellar,Modest,228,252,4,252,4,20,31,0,0,24,31,0,Tera Starstorm,Earth Power,Calm Mind,Protect
Flutter Mane,Booster Energy,Genderless,Protosynthesis,50,Normal,Timid,252,156,100,4,84,68,0,0,18,11,0,29,Moonblast,Thunder Wave,Taunt,Fake Tears
Ogerpon-Cornerstone,Cornerstone Mask,Female,Sturdy,50,Rock,Modest,172,252,4,252,68,252,19,0,31,12,31,20,Ivy Cudgel,Power Whip,Follow Me,Spiky Shield
Rillaboom,Assault Vest,Female,Grassy Surge,50,Grass,Adamant,4,252,132,4,124,252,31,0,31,20,31,0,Wood Hammer,Grassy Glide,U-turn,Fake Out
Incineroar,Rocky Helmet,Female,Intimidate,50,Poison,Brave,92,156,100,252,156,252,0,0,4,20,4,0,Knock Off,Fake Out,Will-O-Wisp,Parting Shot
Miraidon,Choice Specs,Genderless,Hadron Engine,50,Fairy,Modest,44,84,4,196,12,252,0,0,31,16,31,0,Electro Drift,Volt Switch,Draco Meteor,Dazzling Gleam
Calyrex-Ice,Clear Amulet,Genderless,As One (Glastrier),50,Water,Modest,228,252,4,252,4,20,31,0,0,24,31,0,Glacial Lance,High Horsepower,Trick Room,Protect
Ogerpon-Hearthflame,Hearthflame Mask,Female,Mold Breaker,50,Fire,Timid,252,156,100,4,84,68,0,0,18,11,0,29,Ivy Cudgel,Wood Hammer,Follow Me,Spiky Shield
Farigiraf,Electric Seed,Female,Armor Tail,50,Fairy,Modest,172,252,4,252,68,252,19,0,31,12,31,20,Psychic,Foul Play,Trick Room,Helping Hand
Iron Hands,Assault Vest,Genderless,Quark Drive,50,Water,Adamant,4,252,132,4,124,252,31,0,31,20,31,0,Fake Out,Drain Punch,Low Kick,Wild Charge
Iron Bundle,Focus Sash,Genderless,Quark Drive,50,Ghost,Brave,92,156,100,252,156,252,0,0,4,20,4,0,Hydro Pump,Freeze-Dry,Icy Wind,Protect
Indeedee-F,Rocky Helmet,Male,Psychic Surge,50,Fairy,Bold,252,84,252,196,4,252,0,0,31,16,31,0,Psychic,Trick Room,Follow Me,Helping Hand
Calyrex-Ice,Clear Amulet,Genderless,As One (Glastrier),50,Fire,Adamant,252,196,4,252,28,28,31,0,0,24,31,0,Glacial Lance,High Horsepower,Trick Room,Protect
Ursaluna-Bloodmoon,Life Orb,Female,Mind's Eye,50,Normal,Modest,244,156,4,252,4,4,0,0,18,11,0,29,Earth Power,Hyper Voice,Blood Moon,Protect
Smeargle,Focus Sash,Male,Own Tempo,50,Grass,Relaxed,236,252,196,252,76,252,19,0,31,12,31,0,Follow Me,Fake Out,Decorate,Spore
Urshifu,Choice Band,Male,Unseen Fist,50,Grass,Brave,252,252,4,4,124,252,31,0,31,20,31,0,Wicked Blow,Sucker Punch,Close Combat,Iron Head
Lunala,Power Herb,Genderless,Shadow Shield,50,Grass,Modest,220,156,100,236,156,52,0,0,4,20,4,0,Expanding Force,Trick Room,Moongeist Beam,Meteor Beam
Calyrex-Shadow,Focus Sash,Genderless,As One (Spectrier),50,Ghost,Bold,252,84,252,196,4,252,0,0,31,16,31,0,Astral Barrage,Psychic,Nasty Plot,Protect
Zamazenta-Crowned,Rusted Shield,Male,Dauntless Shield,50,Ghost,Adamant,252,196,4,252,28,28,31,0,0,24,31,0,Body Press,Heavy Slam,Wide Guard,Protect
Incineroar,Rocky Helmet,Male,Intimidate,50,Water,Modest,244,156,4,252,4,4,0,0,18,11,0,29,Helping Hand,Knock Off,Fake Out,Parting Shot
Rillaboom,Assault Vest,Female,Grassy Surge,50,Fire,Relaxed,236,252,196,252,76,252,19,0,31,12,31,0,Wood Hammer,Grassy Glide,U-turn,Fake Out
Urshifu-Rapid-Strike,Choice Scarf,Female,Unseen Fist,50,Water,Brave,252,252,4,4,124,252,31,0,31,20,31,0,Surging Strikes,Close Combat,Aqua Jet,U-turn
Raging Bolt,Booster Energy,Genderless,Protosynthesis,50,Electric,Modest,220,156,100,236,156,52,0,0,4,20,4,0,Thunderbolt,Draco Meteor,Thunderclap,Protect
Tornadus,Covert Cloak,Male,Prankster,50,Dark,Timid,252,84,148,4,36,68,0,0,31,16,31,0,Bleakwind Storm,Tailwind,Rain Dance,Protect
Landorus,Life Orb,Male,Sheer Force,50,Poison,Timid,20,196,4,236,28,252,31,0,0,24,31,0,Earth Power,Sandsear Storm,Sludge Bomb,Protect
Kyogre,Splash Plate,Genderless,Drizzle,50,Grass,Timid,4,156,12,236,4,252,0,0,18,11,0,29,Water Spout,Origin Pulse,Ice Beam,Protect
Zacian-Crowned,Rusted Sword,Female,Intrepid Sword,50,Fairy,Jolly,92,236,196,252,76,180,19,0,31,12,31,0,Play Rough,Behemoth Blade,Substitute,Protect
Chien-Pao,Focus Sash,Genderless,Sword of Ruin,50,Ghost,Jolly,4,252,4,4,124,252,31,0,31,20,31,0,Ice Spinner,Sucker Punch,Sacred Sword,Protect
Urshifu-Rapid-Strike,Safety Goggles,Male,Unseen Fist,50,Water,Adamant,84,236,100,236,156,188,0,0,4,20,4,0,Surging Strikes,Aqua Jet,Taunt,Detect
Koraidon,Ability Shield,Genderless,Orichalcum Pulse,50,Fire,Jolly,4,252,148,4,36,252,0,0,31,16,31,0,Collision Course,Dragon Claw,Flare Blitz,Protect
Calyrex-Shadow,Focus Sash,Genderless,As One (Spectrier),50,Ghost,Timid,4,196,4,252,28,252,31,0,0,24,31,0,Astral Barrage,Psychic,Encore,Protect
Chi-Yu,Choice Scarf,Genderless,Beads of Ruin,50,Ghost,Modest,4,156,12,252,4,252,0,0,18,11,0,29,Dark Pulse,Snarl,Heat Wave,Overheat
Weezing-Galar,Covert Cloak,Female,Neutralizing Gas,50,Dark,Calm,252,236,52,4,156,44,19,0,31,12,31,0,Toxic Spikes,Strange Steam,Taunt,Protect
Dondozo,Leftovers,Male,Unaware,50,Grass,Impish,244,4,36,4,156,68,31,0,31,20,31,0,Wave Crash,Order Up,Body Press,Protect
Tatsugiri-Droopy,Safety Goggles,Female,Commander,50,Ghost,Modest,252,236,204,4,20,28,0,0,4,20,4,0,Muddy Water,Draco Meteor,Helping Hand,Protect
Koraidon,Ability Shield,Genderless,Orichalcum Pulse,50,Fire,Jolly,4,252,148,4,36,252,0,0,31,16,31,0,Collision Course,Dragon Claw,Flare Blitz,Protect
Calyrex-Shadow,Focus Sash,Genderless,As One (Spectrier),50,Ghost,Timid,4,196,4,252,28,252,31,0,0,24,31,0,Astral Barrage,Psychic,Encore,Protect
Chi-Yu,Choice Scarf,Genderless,Beads of Ruin,50,Ghost,Modest,4,156,12,252,4,252,0,0,18,11,0,29,Dark Pulse,Snarl,Heat Wave,Overheat
Weezing-Galar,Covert Cloak,Male,Neutralizing Gas,50,Dark,Calm,252,236,52,4,156,44,19,0,31,12,31,0,Toxic Spikes,Strange Steam,Taunt,Protect
Iron Hands,Assault Vest,Genderless,Quark Drive,50,Water,Brave,84,236,76,4,108,68,31,0,31,20,31,0,Drain Punch,Low Kick,Wild Charge,Fake Out
Ogerpon-Cornerstone,Cornerstone Mask,Female,Sturdy,50,Rock,Jolly,4,252,204,4,20,252,0,0,4,20,4,0,Ivy Cudgel,Power Whip,Follow Me,Spiky Shield
Miraidon,Choice Specs,Genderless,Hadron Engine,50,Fairy,Modest,156,252,44,196,4,108,0,0,31,16,31,0,Electro Drift,Volt Switch,Draco Meteor,Dazzling Gleam
Calyrex-Ice,Clear Amulet,Genderless,asone,50,Fire,Adamant,252,204,4,252,4,44,31,0,0,24,31,0,Glacial Lance,High Horsepower,Trick Room,Protect
Ogerpon-Hearthflame,Hearthflame Mask,Female,Mold Breaker,50,Fire,Adamant,252,92,100,252,36,28,0,0,18,11,0,29,Ivy Cudgel,Helping Hand,Follow Me,Spiky Shield
Iron Hands,Assault Vest,Genderless,Quark Drive,50,Bug,Brave,84,236,76,4,108,44,19,0,31,12,31,0,Drain Punch,Low Kick,Wild Charge,Fake Out
Farigiraf,Electric Seed,Female,Armor Tail,50,Water,Bold,252,236,156,4,100,68,31,0,31,20,31,0,Trick Room,Imprison,Foul Play,Helping Hand
Urshifu,Focus Sash,Male,Unseen Fist,50,Dark,Adamant,4,252,204,4,20,252,0,0,4,20,4,0,Wicked Blow,Sucker Punch,Close Combat,Detect
Miraidon,Choice Specs,Genderless,Hadron Engine,50,Fairy,Modest,156,252,44,196,4,108,0,0,31,16,31,0,Electro Drift,Volt Switch,Draco Meteor,Dazzling Gleam
Calyrex-Ice,Clear Amulet,Genderless,asone,50,Fire,Adamant,252,204,4,252,4,44,31,0,0,24,31,0,Glacial Lance,High Horsepower,Trick Room,Protect
Ogerpon-Hearthflame,Hearthflame Mask,Female,Mold Breaker,50,Fire,Adamant,252,92,100,252,36,28,0,0,18,11,0,29,Ivy Cudgel,Focus Energy,Follow Me,Spiky Shield
Iron Hands,Assault Vest,Genderless,Quark Drive,50,Water,Brave,84,236,76,4,108,44,19,0,31,12,31,0,Drain Punch,Low Kick,Heavy Slam,Fake Out
Farigiraf,Electric Seed,Female,Armor Tail,50,Water,Bold,252,236,156,4,100,68,31,0,31,20,31,0,Psychic,Trick Room,Foul Play,Helping Hand
Urshifu-Rapid-Strike,Mystic Water,Male,Unseen Fist,50,Water,Adamant,132,236,4,4,52,84,0,0,4,20,4,0,Surging Strikes,Aqua Jet,Taunt,Detect
Calyrex-Shadow,Life Orb,Genderless,As One (Spectrier),50,Dark,Timid,108,252,36,100,12,252,0,0,31,16,31,0,Astral Barrage,Psychic,Nasty Plot,Protect
Zamazenta-Crowned,Rusted Shield,Male,Dauntless Shield,50,Dragon,Impish,12,204,244,252,4,252,31,0,0,24,31,0,Body Press,Behemoth Bash,Wide Guard,Protect
Incineroar,Rocky Helmet,Female,Intimidate,50,Bug,Impish,244,92,188,252,76,28,0,0,18,11,0,29,Knock Off,Parting Shot,Fake Out,Helping Hand
Rillaboom,Assault Vest,Female,Grassy Surge,50,Water,Adamant,244,36,4,4,220,4,19,0,31,12,31,0,Fake Out,Wood Hammer,Grassy Glide,U-turn
Urshifu-Rapid-Strike,Choice Scarf,Male,Unseen Fist,50,Water,Adamant,252,252,156,4,4,252,31,0,31,20,31,0,Surging Strikes,Close Combat,Aqua Jet,U-turn
Ogerpon-Hearthflame,Hearthflame Mask,Female,Mold Breaker,50,Fire,Adamant,236,92,100,4,4,76,0,0,4,20,4,0,Ivy Cudgel,Grassy Glide,Follow Me,Spiky Shield
Sneasler,Electric Seed,Male,Unburden,50,Ghost,Jolly,4,252,36,100,12,252,0,0,31,16,31,0,Close Combat,Dire Claw,Toxic Spikes,Fake Out
Calyrex-Shadow,Life Orb,Genderless,As One (Spectrier),50,Dark,Timid,4,204,244,252,4,252,31,0,0,24,31,0,Astral Barrage,Psychic,Encore,Protect
Dondozo,Leftovers,Male,Unaware,50,Grass,Impish,4,4,196,252,148,156,0,0,18,11,0,29,Earthquake,Order Up,Protect,Body Press
Tatsugiri-Droopy,Focus Sash,Female,Commander,50,Stellar,Modest,4,36,4,252,220,252,19,0,31,12,31,0,Draco Meteor,Muddy Water,Helping Hand,Protect
Chi-Yu,Choice Scarf,Genderless,Beads of Ruin,50,Ghost,Modest,4,252,156,252,4,252,31,0,31,20,31,0,Overheat,Heat Wave,Dark Pulse,Snarl
Miraidon,Assault Vest,Genderless,Hadron Engine,50,Fairy,Modest,180,92,4,124,4,196,0,0,4,20,4,0,Electro Drift,Draco Meteor,Dazzling Gleam,Volt Switch
Calyrex-Shadow,Focus Sash,Genderless,As One (Spectrier),50,Ghost,Timid,4,252,36,252,12,252,0,0,31,16,31,0,Astral Barrage,Disable,Psyshock,Protect
Zamazenta-Crowned,Rusted Shield,Male,Dauntless Shield,50,Dragon,Impish,12,204,244,252,4,252,31,0,0,24,31,0,Body Press,Wide Guard,Heavy Slam,Protect
Incineroar,Assault Vest,Male,Intimidate,50,Fairy,Adamant,252,116,4,252,124,12,0,0,18,11,0,29,Fake Out,Flare Blitz,Knock Off,U-turn
Urshifu-Rapid-Strike,Mystic Water,Female,Unseen Fist,50,Water,Adamant,92,196,4,252,36,180,19,0,31,12,31,0,Surging Strikes,Aqua Jet,Detect,Taunt
Amoonguss,Rocky Helmet,Female,Regenerator,50,Dark,Bold,236,252,156,252,116,252,31,0,31,20,31,27,Spore,Protect,Rage Powder,Sludge Bomb
Pelipper,Life Orb,Male,Drizzle,50,Stellar,Timid,4,92,4,252,4,252,0,0,4,20,4,0,Hurricane,Weather Ball,Wide Guard,Protect
Zacian-Crowned,Rusted Sword,Female,Intrepid Sword,50,Water,Jolly,92,252,4,252,4,156,0,0,31,16,31,0,Play Rough,Behemoth Blade,Sacred Sword,Protect
Calyrex-Shadow,Focus Sash,Genderless,As One (Spectrier),50,Ghost,Timid,4,204,244,252,4,252,31,0,0,24,31,0,Astral Barrage,Psychic,Imprison,Protect
Tornadus,Ability Shield,Male,Prankster,50,Dark,Bold,252,116,252,252,4,12,0,0,18,11,0,29,Bleakwind Storm,Tailwind,Rain Dance,Protect
Urshifu-Rapid-Strike,Mystic Water,Male,Unseen Fist,50,Water,Adamant,92,196,4,252,36,180,19,0,31,12,31,0,Surging Strikes,Aqua Jet,Taunt,Detect
Rillaboom,Assault Vest,Female,Grassy Surge,50,Fire,Adamant,244,36,4,252,220,4,31,0,31,20,31,27,Wood Hammer,Grassy Glide,Knock Off,Fake Out
Ogerpon-Cornerstone,Cornerstone Mask,Female,Sturdy,50,Rock,Jolly,12,188,52,252,4,252,0,0,4,20,4,0,Ivy Cudgel,Power Whip,Follow Me,Spiky Shield
Calyrex-Shadow,Life Orb,Genderless,As One (Spectrier),50,Normal,Timid,108,252,36,100,12,252,0,0,31,16,31,0,Astral Barrage,Nasty Plot,Protect,Psychic
Terapagos-Terastal,Leftovers,Female,Tera Shell,50,Stellar,Bold,172,204,52,132,4,148,31,15,0,24,31,0,Tera Starstorm,Earth Power,Protect,Calm Mind
Rillaboom,Assault Vest,Male,Grassy Surge,50,Water,Adamant,244,36,4,252,220,4,0,0,18,11,0,29,U-turn,Grassy Glide,Wood Hammer,Fake Out
Incineroar,Rocky Helmet,Female,Intimidate,50,Ghost,Impish,244,4,188,252,60,12,19,0,31,12,31,0,Will-O-Wisp,Knock Off,Fake Out,Parting Shot
Ogerpon-Hearthflame,Hearthflame Mask,Female,Mold Breaker,50,Fire,Adamant,236,92,100,252,4,76,31,0,31,20,31,27,Ivy Cudgel,Grassy Glide,Follow Me,Spiky Shield
Urshifu-Rapid-Strike,Choice Scarf,Female,Unseen Fist,50,Water,Adamant,12,252,52,252,4,252,0,0,4,20,4,0,Surging Strikes,Close Combat,U-turn,Aqua Jet
Calyrex-Shadow,Life Orb,Genderless,As One (Spectrier),50,Ghost,Timid,28,252,4,220,4,252,0,0,31,16,31,0,Astral Barrage,Psychic,Substitute,Protect
Koraidon,Clear Amulet,Genderless,Orichalcum Pulse,50,Fire,Adamant,132,116,4,132,4,252,31,15,0,24,31,0,Collision Course,Flame Charge,Flare Blitz,Protect
Ditto,Focus Sash,Male,Imposter,50,Normal,Jolly,252,36,4,252,220,252,0,0,18,11,0,29,Transform,Grassy Glide,Wood Hammer,Fake Out
Brute Bonnet,Rocky Helmet,Genderless,Protosynthesis,50,Water,Impish,252,4,132,252,116,4,19,0,31,12,31,0,Seed Bomb,Sucker Punch,Spore,Rage Powder
Whimsicott,Covert Cloak,Male,Prankster,50,Dark,Timid,156,92,100,252,204,148,31,0,31,20,31,27,Moonblast,Light Screen,Tailwind,Encore
Chi-Yu,Choice Scarf,Genderless,Beads of Ruin,50,Ghost,Modest,4,252,52,252,4,252,0,0,4,20,4,0,Heat Wave,Snarl,Overheat,Dark Pulse
Miraidon,Choice Specs,Genderless,Hadron Engine,50,Fairy,Timid,4,252,4,252,4,252,0,0,31,16,31,0,Electro Drift,Draco Meteor,Dazzling Gleam,Volt Switch
Grimmsnarl,Light Clay,Male,Prankster,50,Ghost,Careful,252,116,140,132,116,252,31,0,0,24,31,0,Thunder Wave,Reflect,Light Screen,Foul Play
Volcarona,Leftovers,Female,Flame Body,50,Grass,Modest,252,36,148,36,4,68,0,0,18,11,0,29,Fiery Dance,Struggle Bug,Quiver Dance,Protect
Zamazenta-Crowned,Rusted Shield,Male,Dauntless Shield,50,Dragon,Impish,12,4,244,252,116,252,19,0,31,12,31,0,Behemoth Bash,Body Press,Wide Guard,Protect
Ditto,Focus Sash,Female,Imposter,50,Ghost,Jolly,252,92,4,252,204,252,31,0,31,20,31,27,Transform,Light Screen,Tailwind,Encore
Iron Hands,Assault Vest,Genderless,Quark Drive,50,Water,Adamant,44,180,12,252,252,20,0,0,4,20,4,0,Drain Punch,Wild Charge,Fake Out,Volt Switch
Calyrex-Shadow,Focus Sash,Genderless,As One (Spectrier),50,Ghost,Timid,4,252,4,252,4,252,0,0,31,16,31,0,Astral Barrage,Psychic,Encore,Protect
Zamazenta-Crowned,Rusted Shield,Female,Dauntless Shield,50,Dragon,Impish,12,116,244,132,116,252,31,0,0,24,31,0,Body Press,Heavy Slam,Wide Guard,Protect
Rillaboom,Assault Vest,Male,Grassy Surge,50,Fire,Adamant,244,36,4,36,220,4,0,0,18,11,0,29,Wood Hammer,Grassy Glide,U-turn,Fake Out
Incineroar,Chople Berry,Female,Intimidate,50,Grass,Impish,244,4,188,252,60,12,19,0,31,12,31,0,Fake Out,Knock Off,Will-O-Wisp,Parting Shot
Urshifu-Rapid-Strike,Mystic Water,Female,Unseen Fist,50,Water,Adamant,92,196,4,252,36,180,31,0,31,20,31,27,Surging Strikes,Taunt,Aqua Jet,Detect
Tornadus,Rocky Helmet,Male,Prankster,50,Dark,Bold,252,180,252,252,4,20,0,0,4,20,4,29,Bleakwind Storm,Tailwind,Rain Dance,Protect
Koraidon,Life Orb,Genderless,Orichalcum Pulse,50,Fire,Jolly,4,252,4,252,4,252,0,0,31,16,31,0,Flare Blitz,Close Combat,Flame Charge,Protect
Ogerpon-Cornerstone,Cornerstone Mask,Female,Sturdy,50,Rock,Jolly,4,252,244,132,116,252,31,0,0,24,31,0,Ivy Cudgel,Power Whip,Follow Me,Spiky Shield
Flutter Mane,Focus Sash,Genderless,Protosynthesis,50,Normal,Timid,4,36,4,252,220,252,0,0,18,11,0,29,Moonblast,Icy Wind,Shadow Ball,Protect
Terapagos-Terastal,Leftovers,Female,Tera Shell,50,Stellar,Bold,172,4,52,132,4,148,19,15,31,12,31,0,Tera Starstorm,Earth Power,Protect,Calm Mind
Rillaboom,Assault Vest,Male,Grassy Surge,50,Grass,Adamant,244,36,4,252,220,4,31,0,31,20,31,27,Wood Hammer,Grassy Glide,U-turn,Fake Out
Incineroar,Rocky Helmet,Female,Intimidate,50,Poison,Impish,244,4,188,252,60,12,0,0,4,20,4,29,Knock Off,Fake Out,Will-O-Wisp,Parting Shot
Miraidon,Choice Specs,Genderless,Hadron Engine,50,Fairy,Timid,4,252,4,252,4,252,0,0,31,16,31,0,Electro Drift,Draco Meteor,Dazzling Gleam,Volt Switch
Urshifu-Rapid-Strike,Choice Scarf,Male,Unseen Fist,50,Ghost,Adamant,4,252,244,132,4,252,31,0,0,24,31,0,Surging Strikes,Close Combat,Coaching,U-turn
Pelipper,Focus Sash,Male,Drizzle,50,Ghost,Modest,4,36,4,252,220,252,0,0,18,11,0,29,Hurricane,Weather Ball,Wide Guard,Tailwind
Calyrex-Ice,Clear Amulet,Genderless,As One (Glastrier),50,Fire,Adamant,252,116,4,132,20,116,19,15,31,12,31,0,Glacial Lance,High Horsepower,Trick Room,Protect
Iron Hands,Assault Vest,Genderless,Quark Drive,50,Water,Adamant,44,180,12,252,252,20,31,0,31,20,31,27,Drain Punch,Low Kick,Wild Charge,Fake Out
Ogerpon-Cornerstone,Cornerstone Mask,Female,Sturdy,50,Rock,Jolly,4,252,188,252,60,252,0,0,4,20,4,29,Ivy Cudgel,Power Whip,Follow Me,Spiky Shield
Koraidon,Clear Amulet,Genderless,Orichalcum Pulse,50,Fire,Adamant,132,116,4,252,4,252,0,0,31,16,31,0,Flare Blitz,Collision Course,Flame Charge,Protect
Ogerpon-Cornerstone,Cornerstone Mask,Female,Sturdy,50,Rock,Jolly,4,252,244,132,4,252,31,0,0,24,31,0,Ivy Cudgel,Horn Leech,Spiky Shield,Follow Me
Calyrex-Shadow,Spell Tag,Genderless,As One (Spectrier),50,Dark,Timid,100,36,36,116,4,252,0,0,18,11,0,29,Astral Barrage,Nasty Plot,Psychic,Protect
Smeargle,Focus Sash,Female,Moody,50,Grass,Jolly,12,116,244,132,20,252,19,0,31,12,31,0,Spore,Follow Me,Wide Guard,Spiky Shield
Incineroar,Safety Goggles,Female,Intimidate,50,Bug,Impish,244,4,188,252,60,12,31,0,31,20,31,27,Knock Off,Parting Shot,Fake Out,Flare Blitz
Rillaboom,Assault Vest,Male,Grassy Surge,50,Fire,Adamant,244,36,4,252,220,4,0,0,4,20,4,29,Wood Hammer,Fake Out,U-turn,Grassy Glide
Calyrex-Shadow,Focus Sash,Genderless,As One (Spectrier),50,Ghost,Timid,4,116,4,252,4,252,0,0,31,16,31,0,Astral Barrage,Will-O-Wisp,Disable,Protect
Terapagos-Terastal,Leftovers,Female,Tera Shell,50,Stellar,Bold,172,252,52,132,4,148,31,15,0,24,31,0,Tera Starstorm,Substitute,Protect,Calm Mind
Rillaboom,Assault Vest,Male,Grassy Surge,50,Grass,Adamant,244,36,4,116,220,4,0,0,18,11,0,29,Wood Hammer,Grassy Glide,U-turn,Fake Out
Incineroar,Rocky Helmet,Male,Intimidate,50,Ghost,Impish,244,4,188,132,60,12,19,0,31,12,31,0,Knock Off,Fake Out,Parting Shot,Will-O-Wisp
Urshifu-Rapid-Strike,Choice Scarf,Male,Unseen Fist,50,Water,Adamant,244,252,188,252,4,252,31,0,31,20,31,27,Surging Strikes,Close Combat,Aqua Jet,U-turn
Ogerpon-Cornerstone,Cornerstone Mask,Female,Sturdy,50,Rock,Jolly,4,252,4,252,220,252,0,0,4,20,4,29,Ivy Cudgel,Power Whip,Follow Me,Spiky Shield
Calyrex-Shadow,Focus Sash,Genderless,As One (Spectrier),50,Ghost,Timid,4,116,4,252,4,252,0,0,31,16,31,0,Astral Barrage,Psychic,Will-O-Wisp,Protect
Terapagos-Terastal,Leftovers,Male,Tera Shell,50,Stellar,Bold,172,252,52,132,4,148,31,15,0,24,31,0,Tera Starstorm,Earth Power,Protect,Calm Mind
Flutter Mane,Booster Energy,Genderless,Protosynthesis,50,Fairy,Timid,108,36,188,116,220,212,0,0,18,11,0,29,Thunder Wave,Moonblast,Taunt,Fake Tears
Ogerpon-Cornerstone,Cornerstone Mask,Female,Sturdy,50,Rock,Jolly,4,252,188,132,60,252,19,0,31,12,31,0,Ivy Cudgel,Power Whip,Follow Me,Spiky Shield
Rillaboom,Assault Vest,Female,Grassy Surge,50,Grass,Adamant,244,36,4,252,220,4,31,0,31,20,31,27,Wood Hammer,Grassy Glide,U-turn,Fake Out
Incineroar,Rocky Helmet,Male,Intimidate,50,Poison,Impish,244,4,188,252,60,12,0,0,4,20,4,29,Knock Off,Fake Out,Will-O-Wisp,Parting Shot
Miraidon,Choice Specs,Genderless,Hadron Engine,50,Fairy,Modest,52,116,4,196,4,252,0,0,31,16,31,0,Electro Drift,Volt Switch,Draco Meteor,Dazzling Gleam
Calyrex-Ice,Clear Amulet,Genderless,As One (Glastrier),50,Water,Adamant,252,116,4,132,132,4,31,15,0,24,31,0,Glacial Lance,High Horsepower,Trick Room,Protect
Ogerpon-Hearthflame,Hearthflame Mask,Female,Mold Breaker,50,Fire,Adamant,188,76,52,116,4,188,0,0,18,11,0,29,Ivy Cudgel,Wood Hammer,Follow Me,Spiky Shield
Farigiraf,Electric Seed,Male,Armor Tail,50,Fairy,Bold,204,252,164,4,108,28,19,0,31,12,31,0,Foul Play,Psychic,Helping Hand,Trick Room
Iron Hands,Assault Vest,Genderless,Quark Drive,50,Water,Adamant,44,180,12,252,252,20,31,0,31,20,31,27,Fake Out,Drain Punch,Low Kick,Wild Charge
Iron Bundle,Focus Sash,Genderless,Quark Drive,50,Ghost,Timid,4,4,188,252,60,252,0,0,4,20,4,29,Hydro Pump,Freeze-Dry,Icy Wind,Protect
Lunala,Power Herb,Genderless,Shadow Shield,50,Fairy,Modest,244,116,44,180,4,36,0,0,31,16,31,0,Moongeist Beam,Meteor Beam,Wide Guard,Protect
Terapagos-Stellar,Leftovers,Male,Teraform Zero,50,Stellar,Modest,172,116,156,100,4,76,31,15,0,24,31,0,Calm Mind,Tera Starstorm,Substitute,Protect
Ogerpon-Cornerstone,Cornerstone Mask,Female,Sturdy,50,Rock,Jolly,188,252,4,116,4,252,0,0,18,11,0,29,Ivy Cudgel,Power Whip,Follow Me,Spiky Shield
Incineroar,Rocky Helmet,Female,Intimidate,50,Bug,Impish,252,252,188,4,68,28,19,0,31,12,31,0,Fake Out,Knock Off,Will-O-Wisp,Parting Shot
Rillaboom,Assault Vest,Female,Grassy Surge,50,Fire,Adamant,244,148,4,252,108,4,31,0,31,20,31,27,Fake Out,Wood Hammer,Grassy Glide,U-turn
Scream Tail,Booster Energy,Genderless,Protosynthesis,50,Dark,Timid,228,4,148,4,20,108,0,0,4,20,4,29,Encore,Disable,Dazzling Gleam,Protect
Zamazenta-Crowned,Rusted Shield,Female,Dauntless Shield,50,Dragon,Impish,12,4,236,180,4,252,0,0,31,16,31,0,Body Press,Heavy Slam,Wide Guard,Protect
Kyogre,Mystic Water,Genderless,Drizzle,50,Grass,Modest,252,116,4,236,4,12,31,0,0,24,31,0,Origin Pulse,Ice Beam,Water Spout,Protect
Amoonguss,Rocky Helmet,Male,Regenerator,50,Water,Relaxed,244,252,124,116,140,252,0,0,18,11,0,0,Spore,Rage Powder,Pollen Puff,Protect
Chien-Pao,Focus Sash,Genderless,Sword of Ruin,50,Ghost,Jolly,252,252,4,4,68,252,19,0,31,12,31,0,Ice Spinner,Sucker Punch,Throat Chop,Protect
